fraud_label,transaction_count,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,avg_value_sent,avg_value_received,total_ether_sent,total_ether_received,contract_creation,is_high_balance,high_txn_freq_flag,net_flow,contract_activity_flag,log_balance,log_txn_count
0,21.0,0.00761642,3.33,51068.75,1,8,5.621492,5.11114,56.21491815,56.22253457,0,0,0,0.007616419999997959,0,0.007587561512802859,10.841012827202436
0,3.0,1.74798122,1128.56,0.0,2,1,0.0,1.7479810000000002,0.0,1.74798122,0,0,1,1.74798122,0,1.0108665402756152,7.0295834553471295
0,12.0,0.039265736,2152.95,680.22,6,1,0.011073,0.075,0.110734264,0.15,0,0,0,0.039265735999999996,0,0.03851444072469339,7.949504404337218
0,695.0,11.245396467673102,0.0,648.26,0,4,0.0,1.618731,0.0,320.79086236720264,1,1,1,320.79086236720264,1,2.5051500678034646,6.475833252811612
0,1235.2000000000044,-7.434723237039977,45.91,58.88,46,38,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,4.661455996998683
0,2.0,0.003,0.0,0.0,1,1,0.0,0.0032224,0.0,0.011052,0,0,1,0.011052,0,0.002995508979798479,0.0
0,1235.2000000000044,0.03299662,1067.84,128.81,4,1,33.666149,1.055731,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.032463918108915114,7.088116582400906
0,7.0,-5.467189299999999,1051.87,85496.6,3,2,3.683667,1.395953,11.050999999999998,5.583810700000001,0,0,0,-5.467189299999998,0,0.0,11.368471436957645
0,1235.2000000000044,11.245396467673102,2.12,0.92,2,3,0.0,11.0,0.0,44.0,1,1,1,44.0,1,2.5051500678034646,1.3962446919730587
0,12.0,0.952613114,17441.04,1245.91,4,2,6.226376,18.996667,56.03738689,56.99,0,0,0,0.9526131100000015,0,0.669168533960188,9.835634210110676
0,21.0,-7.434723237039977,45561.42,26284.49,5,7,20.32769200000001,21.925,264.26,175.4,0,0,0,-88.85999999999999,0,0.0,11.182292884319327
0,9.0,-7.434723237039977,379.78,56424.63,1,6,4.5,0.888941,13.5,5.333648999999999,0,0,0,-8.166351,0,0.0,10.947386846652458
0,39.0,-7.434723237039977,1478.05,51541.26,11,3,2.307983,9.803306,76.16345259,58.81983438,0,0,0,-17.343618210000002,0,0.0,10.878430326676169
0,3.0,0.001026218,164.22,0.0,2,1,33.666149,50.5,100.9989738,101.0,0,0,1,0.0010261999999983118,0,0.0010256917982759224,5.10727791913436
0,12.0,0.003489099,1790.44,450.56,2,5,2.614933,2.615514,15.68959511,15.69308421,0,0,0,0.0034890999999994676,0,0.00348302621568169,7.715123603632105
0,5.0,-6.9114960000000005,803.95,112925.21,2,2,6.955748,2.333333,13.911496,7.0,0,0,0,-6.911496,0,0.0,11.641583904018264
0,15.0,-1.6564050330000002,18649.44,15420.31,6,3,0.759219,1.67375,8.351405032999999,6.695,0,0,0,-1.6564050329999986,0,0.0,10.436194523914333
0,1235.2000000000044,-7.434723237039977,65.85,32.24,46,38,15.276167,18.736369,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,4.596028528070808
0,17.0,-7.434723237039977,181.7,56819.72,7,5,33.666149,50.5,277.49583999456047,315.425,0,0,0,37.92916000543954,0,0.0,10.950849002055802
0,48.0,-7.434723237039977,23359.72,27049.27,23,6,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,10.827944648703319
0,9.0,-7.434723237039977,20827.93,0.0,2,1,12.688992,10.0,101.5119377,10.0,0,0,1,-91.5119377,0,0.0,9.94409816471671
0,321.0,-7.434723237039977,4183.18,1470.01,46,38,3.288313,4.007761,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,8.640152142216683
0,58.0,-7.434723237039977,1969.46,288.59,13,4,6.758479,25.810391,277.49583999456047,258.1039104,0,0,0,-19.39192959456045,0,0.0,7.722699649910529
0,1235.2000000000044,-7.434723237039977,76.32,74.96,46,38,33.666149,21.959042,277.49583999456047,320.79086236720264,1,0,0,43.295022372642165,1,0.0,5.0257209315142966
0,12.0,0.002762225,26.01,82.8,1,5,1.047197,1.047658,6.283183805,6.28594603,0,0,0,0.002762224999999674,0,0.002758417067157808,4.698751599609622
0,6.0,0.0013463879999999,8174.66,3.43,1,1,0.146551,0.147,0.439653612,0.441,0,0,0,0.0013463879999999762,0,0.001345482432415714,9.009336176464627
0,7.0,0.00536902,628.48,672.28,4,2,1.3723459999999998,3.433549,6.86172829,6.86709731,0,0,0,0.005369019999999836,0,0.0053546581950641246,7.171472473980086
0,2.0,0.00105,0.0,0.0,1,1,0.8538209999999999,0.8548709999999999,0.85382138,0.85487138,0,0,1,0.0010499999999999954,0,0.0010494491355713784,0.0
0,2.0,0.00042,0.0,0.0,1,1,0.134569,0.134989,0.13456893,0.13498893,0,0,1,0.0004200000000000037,0,0.0004199118246882234,0.0
0,34.0,0.05797088,22.94,14237.49,1,1,0.047446,0.050856,0.80657981,0.86455069,0,0,0,0.05797087999999995,0,0.056352809427836,9.565313969445443
0,15.0,11.245396467673102,7750.02,59605.36,5,2,1.013286,6.1445940000000006,7.093,49.1567487,0,1,0,42.063748700000005,0,2.5051500678034646,11.117752906379467
0,35.0,0.090278633,621.07,5012.75,10,9,33.666149,39.759632,277.49583999456047,320.79086236720264,1,0,0,43.295022372642165,1,0.0864332901796431,8.636720482751613
0,17.0,-1.622766947,13243.1,38530.77,6,5,0.421015,0.270796,3.789138127,2.16637118,0,0,0,-1.6227669470000001,0,0.0,10.854660175396315
0,1054.0,11.245396467673102,5815.7,845.41,30,1,6.696126,0.24501,200.883777,250.89045640000003,0,1,0,50.006679400000024,0,2.5051500678034646,8.804191530175402
0,130.0,-3.670073533,1905.13,728.9,8,4,0.647486,12.769696,80.28824888,76.61817535,0,0,0,-3.6700735299999963,0,0.0,7.876649846109893
0,6.0,0.001907957,24.63,3319.39,1,3,5.281031,5.281667,15.84309204,15.845,0,0,0,0.001907960000000486,0,0.001906139161913746,8.115227951617697
0,9.0,0.0048509999999999,59.56,24076.63,2,2,0.21567,0.173506,0.86268094,0.86753194,0,0,0,0.00485100000000005,0,0.004839271813162895,10.091509083567813
0,2.0,0.000441,0.0,0.0,1,1,11.999559,12.0,11.999559,12.0,0,0,1,0.00044100000000035777,0,0.0004409027880792546,0.0
0,5.0,-7.434723237039977,56814.86,62086.18,3,2,13.301956,10.0,39.90586873,20.0,0,0,0,-19.90586873,0,0.0,11.68605523980671
0,6.0,0.001886545,2.23,0.0,4,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0018847677089234884,1.172482137234565
0,52.0,0.012708609,52.48,287.13,1,13,2.375185,2.036327,57.00443406,57.01714267,0,0,0,0.012708609999997122,0,0.012628532356800885,5.830738127750617
0,13.0,-7.434723237039977,1466.39,44699.56,2,5,15.753561,10.936062,94.52136494,76.5524362,0,0,0,-17.968928739999996,0,0.0,10.740019453106704
0,11.0,0.004221,25905.07,1129.25,2,1,11.41756,13.701916,68.50535928,68.50958028,0,0,0,0.0042210000000011405,0,0.004212116568702375,10.204899438254284
0,174.0,-7.434723237039977,3834.85,2945.2,46,18,3.5717830000000004,7.878402,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,8.821887236200382
0,33.0,0.025560232,3880.52,1645.59,12,5,2.350007,4.114642,49.35013842,49.37569865,0,0,0,0.02556022999999641,0,0.02523903108147114,8.617420353933026
0,32.0,-7.434723237039977,21466.84,20051.27,11,5,4.835781,6.755565,111.2229715,60.80008333,0,0,0,-50.42288817,0,0.0,10.633909082157233
0,25.0,-0.367999256,1904.23,4621.92,11,9,1.118571,1.9476830000000005,17.89714367,17.52914441,0,0,0,-0.3679992599999977,0,0.0,8.783725679832768
0,1175.0,-7.434723237039977,248.61,17068.13,46,9,1.206055,50.5,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,9.759486688614066
0,112.0,-7.434723237039977,10154.24,5026.86,41,10,3.933071,10.501527,277.49583999456047,262.5381628,0,0,0,-14.95767719456046,0,0.0,9.627872381302485
0,20.0,0.31,674.61,221.0,10,2,15.825,50.5,253.2,253.51,0,0,0,0.3100000000000023,0,0.27002713721306015,6.798620984904737
0,79.0,-7.434723237039977,3517.86,7188.55,22,11,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,9.27869130413083
0,6.0,0.00252,20.41,0.0,4,1,20.199496,50.5,100.99748,101.0,0,0,1,0.0025200000000040745,0,0.0025168301242743875,3.0638581026015914
0,34.0,11.245396467673102,0.0,8831.65,0,5,0.0,1.402192,0.0,46.27232361,1,1,1,46.27232361,1,2.5051500678034646,9.086210361823316
0,69.0,0.35855313,244.78,169.09,4,3,0.010066,0.121569,0.614,0.97255313,0,0,0,0.35855313,0,0.3064202584312571,6.027965218144677
0,2.0,0.0022,0.0,0.0,1,1,0.447277,0.4494770000000001,0.44727692,0.44947692,0,0,1,0.0021999999999999797,0,0.0021975835434872217,0.0
0,2.0,0.00062,0.0,0.0,1,1,0.8669899999999999,0.86761,0.8669901309999999,0.867610131,0,0,1,0.0006200000000000649,0,0.0006198078794057442,0.0
0,5.0,-0.380176274,408.32,170321.78,2,2,0.280059,0.23,0.8401762740000001,0.46,0,0,0,-0.38017627400000004,0,0.0,12.047845083166095
0,125.0,-7.434723237039977,5801.32,3041.25,24,10,8.995439,18.64848,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,9.087445920261626
0,5.0,0.001414909,3.6,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0014139089594606248,1.5260563034950494
0,2.0,0.00325311,0.0,0.0,1,1,0.996747,1.0,0.99674689,1.0,0,0,1,0.003253109999999948,0,0.0032478300853272563,0.0
0,34.0,0.011052491,13.67,40512.33,3,5,12.28679,12.28744,208.8754299,208.8864824,0,0,0,0.011052500000005239,0,0.010991858571849615,10.609723697637792
0,5.0,-0.00776788,193.0,0.0,2,1,0.099442,0.39,0.39776788,0.39,0,0,1,-0.007767880000000005,0,0.0,5.267858159063328
0,14.0,0.029906,20981.23,121771.36,6,3,2.833016,10.397695,31.16317907,31.19308507,0,0,0,0.02990599999999688,0,0.02946753594097996,11.868875276063676
0,14.0,-7.434723237039977,129.61,26178.65,2,5,33.666149,32.977228000000004,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,10.177676247451029
0,2.0,0.00126,0.0,0.0,1,1,0.7316159999999999,0.732876,0.7316159999999999,0.732876,0,0,1,0.0012600000000000389,0,0.0012592068661625162,0.0
0,5.0,0.001414909,5.88,0.42,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0014139089594606248,1.9878743481543455
0,4.0,0.0015539999999999,21.65,0.0,3,1,33.666149,50.5,100.998446,101.0,0,0,1,0.001553999999998723,0,0.0015527937914702435,3.120159851929043
0,10.0,0.28,31239.32,984.92,4,2,0.34,1.5,2.72,3.0,0,0,0,0.2799999999999998,0,0.2468600779315258,10.38050527541348
0,8.0,-5.121116224,997.32,84555.41,3,3,2.591529,1.31125,10.36611622,5.245,0,0,0,-5.12111622,0,0.0,11.356899878603658
0,93.0,0.027399237,9.02,12.37,46,8,1.990643,3.4551580000000004,117.44796370000002,117.475363,0,0,0,0.027399299999984805,0,0.027030596399401734,3.1086144306106633
0,5.0,0.001414909,3.62,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0014139089594606248,1.5303947050936475
0,4.0,0.0015539999999999,15.48,0.0,3,1,33.666149,50.5,100.998446,101.0,0,0,1,0.001553999999998723,0,0.0015527937914702435,2.8021475244813256
0,10.0,-2.065204501,63819.21,336.67,5,2,0.458381,0.800922,3.667049401,1.6018449,0,0,0,-2.065204501,0,0.0,11.069086612929068
0,4.0,0.000984218,161.67,0.04,2,2,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.091969475151227
0,6.0,0.001886545,5.05,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0018847677089234884,1.80005827204275
0,3.0,0.000984218,157.32,0.0,2,1,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.064618301294311
0,3.0,0.001008,36.98,0.0,2,1,14.999496,30.0,29.998992,30.0,0,0,1,0.0010079999999987876,0,0.0010074923091396154,3.63705970538414
0,5.0,0.001414909,3.21,0.38,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0014139089594606248,1.5238800240724537
0,5.0,0.001506437,108.58,0.82,3,2,33.666149,50.5,100.9984936,101.0,0,0,1,0.0015063999999966882,0,0.0015053034620420664,4.7041101338429945
0,99.0,11.245396467673102,0.0,2336.51,0,3,0.0,0.9501,0.0,93.10979582,1,1,1,93.10979582,1,2.5051500678034646,7.7568415392285575
0,380.0,0.104811001,26.4,620.61,2,5,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.09967428052173366,6.473906128331967
0,61.0,11.245396467673102,3500.97,14465.72,4,1,2.128333,0.46172,12.77,25.39458564,0,1,0,12.62458564,0,2.5051500678034646,9.796330423935357
0,125.0,-7.434723237039977,2809.83,3186.72,32,12,9.990969,8.303953,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,8.699106331486101
0,16.0,-1.99296836,19121.43,11.04,9,1,0.677948,3.74915,9.49126836,7.4983,0,0,0,-1.992968359999999,0,0.0,9.859194436471181
0,793.0,0.335129226,1396.24,1470.58,46,8,0.8604860000000001,0.316584,183.2834952,183.6186244,0,0,0,0.33512919999998303,0,0.28902808566941285,7.961307438243649
0,10.0,0.00137294,30200.21,109066.9,5,4,3.611791,5.418029,21.67074448,21.67211742,0,0,0,0.001372939999999545,0,0.0013719983796385048,11.844156203193224
0,160.0,11.245396467673102,0.0,1426.21,0,5,0.0,0.91998,0.0,146.2768721,1,1,1,146.2768721,1,2.5051500678034646,7.263476768527656
0,2.0,0.00062,0.0,0.0,1,1,2.74938,2.75,2.74938,2.75,0,0,1,0.0006200000000000649,0,0.0006198078794057442,0.0
0,5.0,0.001523001,24.47,0.0,3,2,33.666149,50.5,100.998477,101.0,0,0,1,0.0015230000000059363,0,0.001521842410183454,3.2375012889913655
0,629.0,0.101450356,1449.95,556.53,3,4,1.597554,0.696882,277.49583999456047,305.2343334,0,0,0,27.738493405439556,0,0.09662781679385357,7.604635483131189
0,68.0,0.015961896,5.13,3733.57,34,1,0.384883,0.385352,13.086019699999998,13.10198159,0,0,0,0.01596189000000159,0,0.015835844515992046,8.226760673287528
0,14.0,11.245396467673102,0.0,27224.25,0,5,0.0,1.33857,0.0,17.40140661,1,1,1,17.40140661,1,2.5051500678034646,10.211900130495456
0,5.0,0.001512,24.86,0.23,3,2,33.666149,50.5,100.998488,101.0,0,0,1,0.001512000000005287,0,0.001510858078911541,3.261552099148637
0,4.0,0.0015539999999999,20.87,0.0,3,1,33.666149,50.5,100.998446,101.0,0,0,1,0.001553999999998723,0,0.0015527937914702435,3.0851158346886765
0,15.0,0.01339322,6.0,37680.11,1,4,11.24715,9.842931,78.73005157,78.74344479,0,0,0,0.013393219999997541,0,0.013304323687972729,10.537073405157292
0,3.0,0.000984218,155.16,0.0,2,1,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.050881122664783
0,4.0,0.0015539999999999,13.6,0.0,3,1,33.666149,50.5,100.998446,101.0,0,0,1,0.001553999999998723,0,0.0015527937914702435,2.681021528714291
0,1235.2000000000044,0.45179059,364.17,230.02,46,38,0.995851,1.220148,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.3727976842385604,6.3888806823024735
0,4.0,0.001088977,1.97,1332.65,1,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0010883844946575165,7.197150882500659
0,145.0,-7.434723237039977,8197.19,3055.47,40,18,11.861401,20.405141,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,9.328448688056486
0,2.0,0.015,0.0,0.0,1,1,4.98,4.995,4.98,4.995,0,0,1,0.01499999999999968,0,0.014888612493750656,0.0
0,5.0,0.001830667,1.97,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0018289933714273194,1.0885619528146082
0,4.0,0.000984218,161.06,0.63,2,2,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.091846549521079
0,12.0,0.00975847,5.95,123984.24,2,5,5.84204,5.843667,35.05224153,35.062,0,0,0,0.00975846999999419,0,0.009711163641108998,11.72796579367602
0,82.0,0.00135,93612.1,10060.62,1,3,3.958433,0.098978,7.916865339,7.918215339,0,0,0,0.0013499999999995183,0,0.0013490895692955193,11.549003938763951
0,36.0,0.013551552,5.75,8482.58,1,7,5.465914,5.466667,98.38644845,98.4,0,0,0,0.013551550000002521,0,0.013460550934525485,9.04656535981913
0,22.0,0.01161011,5.66,16246.22,1,11,1.017056,1.018111,11.18761414,11.19922425,0,0,0,0.011610109999999452,0,0.011543229832534556,9.696025402823597
0,21.0,0.47027113,72100.0,10243.09,8,4,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.38544682596014856,11.318661966181606
0,4.0,0.000984218,163.02,0.94,2,2,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.10570302026865
0,4.0,0.000984218,162.38,0.63,2,2,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.099927401575018
0,9.0,-4.793751,132551.76,47103.98,3,3,2.171335,2.744752,13.02800825,8.23425725,0,0,0,-4.7937509999999985,0,0.0,12.09880330923284
0,2.0,0.000441,0.0,0.0,1,1,0.999559,1.0,0.999559,1.0,0,0,1,0.0004410000000000247,0,0.0004409027880792546,0.0
0,14.0,5.88569015,0.0,19247.54,0,4,0.0,0.452745,0.0,5.88569015,1,0,1,5.88569015,1,1.9294453668083762,9.865190492683773
0,4.0,0.000984218,159.83,0.92,2,2,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.08605193338101
0,1235.2000000000044,11.245396467673102,22.05,21.34,46,38,33.666149,50.5,277.49583999456047,320.79086236720264,0,1,0,43.295022372642165,0,2.5051500678034646,3.793014218845944
0,89.0,0.006507092,6736.68,1019.6,1,38,0.56413,0.123734,9.026072908,9.03258,0,0,0,0.006507091999999659,0,0.006486012272586711,8.956387036268444
0,6.0,-7.434723237039977,17363.42,3975.35,3,1,7.918247,6.995,31.672988,13.99,0,0,0,-17.682988,0,0.0,9.968327746915751
0,2.0,0.00062,0.0,0.0,1,1,12.123009,12.123629,12.12300879,12.12362879,0,0,1,0.0006199999999996209,0,0.0006198078794057442,0.0
0,4.0,0.000984218,160.19,0.15,2,2,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.083513939508828
0,4.0,0.000840005,3.54,3346.38,1,2,0.6007170000000001,0.601137,1.20143483,1.202274835,0,0,0,0.0008400050000001436,0,0.0008396523932471283,8.11699021398173
0,48.0,11.245396467673102,0.0,4097.93,0,5,0.0,11.885895,0.0,320.79086236720264,1,1,1,320.79086236720264,1,2.5051500678034646,8.318481243022582
0,3.0,0.001428506,152.67,0.0,2,1,33.666149,50.5,100.9985715,101.0,0,0,1,0.0014285000000029413,0,0.0014274866559479049,5.034807446067241
0,2.0,0.000504,0.0,0.0,1,1,2.394006,2.39451,2.39400649,2.39451049,0,0,1,0.0005039999999998379,0,0.0005038730346585635,0.0
0,4.0,0.0015539999999999,22.91,0.0,3,1,33.666149,50.5,100.998446,101.0,0,0,1,0.001553999999998723,0,0.0015527937914702435,3.1742967814702334
0,138.0,0.029244115,6.38,2935.83,46,38,2.077035,2.018109,141.23839109999997,141.2676352,0,0,0,0.029244100000028084,0,0.028824663895883274,7.987256101447201
0,2.0,0.00084,0.0,0.0,1,1,0.7064,0.70724,0.70640002,0.70724002,0,0,1,0.0008399999999999519,0,0.0008396473974436158,0.0
0,4.0,0.000984218,162.63,0.43,2,2,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.1002322145746035
0,1235.2000000000044,-7.434723237039977,71.83,27.81,46,38,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,0,43.295022372642165,0,0.0,4.611549792952131
0,5.0,0.001414909,3.59,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0014139089594606248,1.5238800240724537
0,8.0,0.01228876,26.18,20470.41,1,2,6.23386,6.236932,24.93543903,24.94772779,0,0,0,0.012288759999997012,0,0.012213866133087862,9.928062597240057
0,21.0,0.004129493,10.53,2020.11,9,2,8.946717,6.710382000000001,80.52045411,80.52458359999999,0,0,0,0.0041294899999826384,0,0.004120990044340949,7.616598627648407
0,3.0,0.000984218,159.52,0.0,2,1,33.666149,50.5,100.9990158,101.0,0,0,1,0.0009842000000048756,0,0.0009837339750289294,5.078418545398716
0,15.0,0.03532431,2411.88,84822.03,6,3,0.112727,0.31883,1.23999768,1.27532199,0,0,0,0.0353243099999998,0,0.03471472063083783,11.376359873817476
0,1235.2000000000044,11.245396467673102,3827.27,1074.42,43,1,33.666149,1.994397,277.49583999456047,320.79086236720264,0,1,0,43.295022372642165,0,2.5051500678034646,8.497539313056386
0,4.0,0.0015539999999999,22.77,0.0,3,1,33.666149,50.5,100.998446,101.0,0,0,1,0.001553999999998723,0,0.0015527937914702435,3.1684242813721024
0,39.0,0.01058002,484.97,13360.06,21,13,0.203076,0.263426,4.46766152,4.47824154,0,0,0,0.010580019999999912,0,0.010524443246827662,9.535753827926364
0,65.0,-0.918555982,16472.66,8727.64,25,9,0.911633,2.005246,41.02347174,40.10491576,0,0,0,-0.9185559800000007,0,0.0,10.134650859470522
0,161.0,11.245396467673102,0.0,1995.75,0,3,0.0,0.670056,0.0,107.2089593,1,1,1,107.2089593,1,2.5051500678034646,7.599276137797498
0,5.0,0.001414909,1.88,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0,0,1,43.295022372642165,0,0.0014139089594606248,1.0577902941478545
0,1235.2000000000044,-7.434723237039977,367.75,5872.92,46,21,4.987012,40.263488,277.49583999456047,320.79086236720264,1,0,0,43.295022372642165,1,0.0,8.739003053762561
