fraud_label,transaction_count,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,avg_value_sent,avg_value_received,total_ether_sent,total_ether_received,contract_creation
0,99,93.10979582,0.0,2336.51,0,3,0.0,0.9501,0.0,93.10979582,1
0,380,0.104811001,26.4,620.61,2,5,418.874903,314.639235,68276.60921000001,68276.71402,0
0,61,12.62458564,3500.97,14465.72,4,1,2.128333,0.46172,12.77,25.39458564,0
0,125,-23.1113442,2809.83,3186.72,32,12,9.990969,8.303953,579.4761972,556.364853,0
0,16,-1.99296836,19121.43,11.04,9,1,0.677948,3.74915,9.49126836,7.4983,0
0,793,0.335129226,1396.24,1470.58,132,8,0.8604860000000001,0.316584,183.2834952,183.6186244,0
0,10,0.00137294,30200.21,109066.9,5,4,3.611791,5.418029,21.67074448,21.67211742,0
0,160,146.2768721,0.0,1426.21,0,5,0.0,0.91998,0.0,146.2768721,1
0,2,0.00062,0.0,0.0,1,1,2.74938,2.75,2.74938,2.75,0
0,5,0.001523001,24.47,0.0,3,2,33.666159,50.5,100.998477,101.0,0
0,629,0.101450356,1449.95,556.53,3,4,1.597554,0.696882,305.132883,305.2343334,0
0,68,0.015961896,5.13,3733.57,34,1,0.384883,0.385352,13.086019699999998,13.10198159,0
0,14,17.40140661,0.0,27224.25,0,5,0.0,1.33857,0.0,17.40140661,1
0,5,0.001512,24.86,0.23,3,2,33.666163,50.5,100.998488,101.0,0
0,4,0.0015539999999999,20.87,0.0,3,1,33.666149,101.0,100.998446,101.0,0
0,15,0.01339322,6.0,37680.11,1,4,11.24715,9.842931,78.73005157,78.74344479,0
0,3,0.000984218,155.16,0.0,2,1,50.499508,101.0,100.9990158,101.0,0
0,4,0.0015539999999999,13.6,0.0,3,1,33.666149,101.0,100.998446,101.0,0
0,1239,0.45179059,364.17,230.02,170,554,0.995851,1.220148,679.1706318,679.6224223999999,0
0,4,0.001088977,1.97,1332.65,1,2,296.0994560000001,296.1,592.1989110000002,592.2,0
0,145,-203.3756139,8197.19,3055.47,40,18,11.861401,20.405141,1162.4172529999996,959.0416393,0
0,2,0.015,0.0,0.0,1,1,4.98,4.995,4.98,4.995,0
0,5,0.001830667,1.97,0.0,3,2,666.9993900000002,1000.5,2000.998169,2001.0,0
0,4,0.000984218,161.06,0.63,2,2,50.499508,50.5,100.9990158,101.0,0
0,12,0.00975847,5.95,123984.24,2,5,5.84204,5.843667,35.05224153,35.062,0
0,82,0.00135,93612.1,10060.62,1,3,3.958433,0.098978,7.916865339,7.918215339,0
0,36,0.013551552,5.75,8482.58,1,7,5.465914,5.466667,98.38644845,98.4,0
0,22,0.01161011,5.66,16246.22,1,11,1.017056,1.018111,11.18761414,11.19922425,0
0,21,0.47027113,72100.0,10243.09,8,4,80.696,131.189784,1049.048,1049.518271,0
0,4,0.000984218,163.02,0.94,2,2,50.499508,50.5,100.9990158,101.0,0
0,4,0.000984218,162.38,0.63,2,2,50.499508,50.5,100.9990158,101.0,0
0,9,-4.793751,132551.76,47103.98,3,3,2.171335,2.744752,13.02800825,8.23425725,0
0,2,0.000441,0.0,0.0,1,1,0.999559,1.0,0.999559,1.0,0
0,14,5.88569015,0.0,19247.54,0,4,0.0,0.452745,0.0,5.88569015,1
0,4,0.000984218,159.83,0.92,2,2,50.499508,50.5,100.9990158,101.0,0
0,16736,629.1782661000002,22.05,21.34,650,189,3210.983135,3647.937469,28580960.89,28581590.07,0
0,89,0.006507092,6736.68,1019.6,1,72,0.56413,0.123734,9.026072908,9.03258,0
0,6,-17.682988,17363.42,3975.35,3,1,7.918247,6.995,31.672988,13.99,0
0,2,0.00062,0.0,0.0,1,1,12.123009,12.123629,12.12300879,12.12362879,0
0,4,0.000984218,160.19,0.15,2,2,50.499508,50.5,100.9990158,101.0,0
0,4,0.000840005,3.54,3346.38,1,2,0.6007170000000001,0.601137,1.20143483,1.202274835,0
0,48,558.6370505,0.0,4097.93,0,5,0.0,11.885895,0.0,558.6370505,1
0,3,0.001428506,152.67,0.0,2,1,50.499286,101.0,100.9985715,101.0,0
0,2,0.000504,0.0,0.0,1,1,2.394006,2.39451,2.39400649,2.39451049,0
0,4,0.0015539999999999,22.91,0.0,3,1,33.666149,101.0,100.998446,101.0,0
0,138,0.029244115,6.38,2935.83,68,70,2.077035,2.018109,141.23839109999997,141.2676352,0
0,2,0.00084,0.0,0.0,1,1,0.7064,0.70724,0.70640002,0.70724002,0
0,4,0.000984218,162.63,0.43,2,2,50.499508,50.5,100.9990158,101.0,0
0,10002,-752576.9329,71.83,27.81,2525,333,214.505344,81.983698,1137736.345,385159.4122,0
0,5,0.001414909,3.59,0.0,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,8,0.01228876,26.18,20470.41,1,2,6.23386,6.236932,24.93543903,24.94772779,0
0,21,0.004129493,10.53,2020.11,9,2,8.946717,6.710382000000001,80.52045411,80.52458359999999,0
0,3,0.000984218,159.52,0.0,2,1,50.499508,101.0,100.9990158,101.0,0
0,15,0.03532431,2411.88,84822.03,6,3,0.112727,0.31883,1.23999768,1.27532199,0
0,1624,41.78640022,3827.27,1074.42,43,1,47.960507,1.994397,3069.472425,3111.258825,0
0,4,0.0015539999999999,22.77,0.0,3,1,33.666149,101.0,100.998446,101.0,0
0,39,0.01058002,484.97,13360.06,21,13,0.203076,0.263426,4.46766152,4.47824154,0
0,65,-0.918555982,16472.66,8727.64,25,9,0.911633,2.005246,41.02347174,40.10491576,0
0,161,107.2089593,0.0,1995.75,0,3,0.0,0.670056,0.0,107.2089593,1
0,5,0.001414909,1.88,0.0,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,1329,-3500.466893,367.75,5872.92,78,21,4.987012,40.263488,6278.647585,2778.180693,1
0,2,0.015,0.0,0.0,1,1,1.358735,1.373735,1.358735,1.373735,0
0,42,5.391128874,5487.5,22466.36,7,5,0.920945,0.6530130000000001,12.89323437,18.28436324,0
0,39,0.00504,2516.11,10216.0,11,9,0.201136,0.089581,2.41363522,2.41867522,0
0,3,509.0,0.0,44163.43,0,2,0.0,254.5,0.0,509.0,1
0,2,0.00062,0.0,0.0,1,1,0.29938,0.3,0.29938,0.3,0
0,3,0.000984218,163.85,0.0,2,1,50.499508,101.0,100.9990158,101.0,0
0,2,0.000471636,0.0,0.0,1,1,1.465969,1.466441,1.465969144,1.46644078,0
0,5,0.001414909,1.56,0.0,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,2,0.000441,0.0,0.0,1,1,0.999559,1.0,0.999559,1.0,0
0,77,18.28040267,0.0,2762.25,0,5,0.0,0.240532,0.0,18.28040267,1
0,85,99.67635547,0.0,3801.67,0,4,0.0,1.186623,0.0,99.67635547,1
0,4,0.000984218,161.61,0.94,2,2,50.499508,50.5,100.9990158,101.0,0
0,19,1226.331962,0.0,11594.2,0,5,0.0,68.129553,0.0,1226.331962,1
0,82,0.01722,7.4,1945.73,1,1,0.107767,0.108187,4.41843538,4.43565538,0
0,6,0.00116968,136.47,482175.49,3,2,7.53027,15.061125,30.12107962,30.1222493,0
0,83,17.96526264,0.0,6682.47,0,5,0.0,0.219089,0.0,17.96526264,1
0,25,18.85476593,0.0,12143.51,0,3,0.0,0.785615,0.0,18.85476593,1
0,5,0.00088263,8691.1,4980.4,2,2,3.128731,2.086115,6.257462,6.25834463,0
0,119,47.60848499,0.0,2405.98,0,5,0.0,0.403462,0.0,47.60848499,1
0,144,15.89998028,0.0,1346.79,0,4,0.0,0.111189,0.0,15.89998028,1
0,12,0.004094496,18151.95,29228.1,4,5,5.20281,7.284753,36.41967252,36.42376702,0
0,4,0.0015539999999999,21.68,0.0,3,1,33.666149,101.0,100.998446,101.0,0
0,5,0.001414909,1.35,0.68,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,4,0.001026218,161.55,0.82,2,2,50.499487,50.5,100.9989738,101.0,0
0,5,0.00224945,5.71,5707.63,1,3,2.697775,1.799266,5.39554933,5.39779878,0
0,2,0.000471636,0.0,0.0,1,1,9.999528,10.0,9.999528364,10.0,0
0,2,0.000504,0.0,0.0,1,1,0.225055,0.225559,0.22505522,0.22555922,0
0,6,0.001886545,4.81,0.0,4,2,500.249528,1000.5,2000.998113,2001.0,0
0,4,0.001488218,103.49,0.0,3,1,33.66617100000001,101.0,100.9985118,101.0,0
0,3,0.000984218,160.58,0.0,2,1,50.499508,101.0,100.9990158,101.0,0
0,74,-6.29650084,3070.03,35556.84,25,8,0.69957,1.277459,35.67806737,29.38156653,0
0,4,0.000984218,160.38,0.6,2,2,50.499508,50.5,100.9990158,101.0,0
0,17,0.011706884,231.96,112125.71,1,6,6.102275,5.425545,48.81820087,48.82990775,0
0,5,0.001414909,6.29,0.0,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,276,359.061997,0.0,824.57,0,7,0.0,1.30568,0.0,359.061997,1
0,18,-1.190776506,20437.43,47057.88,11,2,0.120252,0.204333,1.803776506,0.613,0
0,2,0.00062,0.0,0.0,1,1,0.380555,0.381175,0.380555036,0.381175036,0
0,10,0.003559205,6.44,76.03,1,1,6.899288,6.9,34.49644079,34.5,0
0,5,0.0021,15.95,0.0,4,1,25.249475,101.0,100.9979,101.0,0
0,2,0.0022,0.0,0.0,1,1,1.114553,1.116753,1.11455294,1.11675294,0
0,73,60.43698417,0.0,3396.11,0,5,0.0,0.839403,0.0,60.43698417,1
0,128,0.05376,0.93,1748.94,2,3,0.200835,0.201675,12.85341676,12.90717676,0
0,118,99.94944496,0.0,2426.58,0,6,0.0,0.8542690000000001,0.0,99.94944496,1
0,1624,0.0,0.0,191.0,0,1,0.0,0.0,0.0,0.0,0
0,407,0.6931341999999999,17.24,1420.14,1,3,10.815767999999998,10.766147,2195.600877,2196.294011,0
0,236,67.11380848,3294.21,5448.4,57,50,35.926786,43.940834,4634.55541,4701.669218999999,0
0,2121,0.444381,18.7,365.31,2,2,0.326628,0.325509,345.5720759,346.0164569,0
0,2,0.000581532,0.0,0.0,1,1,0.009418,0.01,0.009418468,0.01,0
0,2,0.000921794,0.0,0.0,1,1,0.179795,0.180717,0.179795396,0.18071719,0
0,98,0.126566116,9.49,11318.66,1,4,0.897617,0.8296979999999999,42.18801585,42.31458197,0
0,2,0.000504,0.0,0.0,1,1,2.199496,2.2,2.199496,2.2,0
0,4,0.000984218,159.96,0.6,2,2,50.499508,50.5,100.9990158,101.0,0
0,5,0.001414909,3.23,0.0,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,208,0.23326833,134.97,8427.96,1,1,1.042574,1.024937,107.385162,107.6184304,0
0,1,1.84447207,0.0,0.0,0,1,0.0,1.844472,0.0,1.84447207,0
0,25,0.01688182,28424.74,23213.4,13,6,0.398909,0.711047,6.38254529,6.39942711,0
0,85,0.017661,329.02,1898.84,2,1,0.108894,0.106772,4.57354835,4.59120935,0
0,17,1211.9614,0.0,3309.56,0,2,0.0,75.747587,0.0,1211.9614,1
0,70,0.016355725,11.52,8965.07,1,1,0.047499,0.047967,1.662474332,1.678830057,0
0,3,0.000984218,163.93,0.0,2,1,50.499508,101.0,100.9990158,101.0,0
0,4,0.0015539999999999,22.18,0.0,3,1,33.666149,101.0,100.998446,101.0,0
0,435,0.018856844,1363.42,1856.04,6,6,32.655689,2.768859,1110.293427,1110.312284,0
0,2,2.44536818,0.0,0.0,0,1,0.0,2.445368,0.0,2.44536818,1
0,92,27.72145346,0.0,6436.01,0,6,0.0,0.304631,0.0,27.72145346,1
0,3,0.018003663,0.0,781.62,1,2,0.0,0.009002,0.0,0.018003663,0
0,2,0.000504,0.0,0.0,1,1,1.092856,1.09336,1.09285551,1.09335951,0
0,9,164.52766730000005,131125.24,56578.38,2,5,0.7505,23.718381,1.501,166.02866730000005,0
0,9,0.001764,3037.03,12801.65,4,3,1.405809,1.125,5.623236,5.625,0
0,140,151.2160301,0.0,1647.44,0,4,0.0,1.087885,0.0,151.2160301,1
0,14,0.00262559,27916.36,2700.56,2,2,8.139128999999999,6.104675,48.83477441,48.8374,0
0,57,29.9741884,0.0,4049.26,0,3,0.0,0.535253,0.0,29.9741884,1
0,58,25.83669695,0.0,5931.59,0,4,0.0,0.453275,0.0,25.83669695,1
0,5,0.001414909,5.22,0.0,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,2,0.000471636,0.0,0.0,1,1,0.269404,0.269876,0.269403924,0.26987556,0
0,2,0.000504,0.0,0.0,1,1,10.17155,10.172054,10.17154968,10.17205368,0
0,5,0.002024127,23.86,0.49,3,2,33.665992,50.5,100.9979759,101.0,0
0,2,0.0022,0.0,0.0,1,1,9.9978,10.0,9.9978,10.0,0
0,2,0.00062,0.0,0.0,1,1,0.99938,1.0,0.99938,1.0,0
0,2,0.00062,0.0,0.0,1,1,0.1793799999999999,0.18,0.1793799999999999,0.18,0
0,188,0.072752844,276.53,2096.14,42,14,29.054867,36.757033,3050.7610210000007,3050.833773,0
0,4,0.001026218,166.16,0.21,2,2,50.499487,50.5,100.9989738,101.0,0
0,2,0.00084,0.0,0.0,1,1,64.86670699999999,64.867547,64.86670699999999,64.867547,0
0,5,0.001925554,2104.21,5422.52,3,2,0.065425,0.0991,0.196273576,0.19819913,0
0,199,0.08573712,106.06,7808.66,3,2,1.058727,1.048997,104.8139938,104.8997309,0
0,6,0.001968437,80.35,0.84,3,2,25.249508,50.5,100.9980316,101.0,0
0,4,0.001026218,165.27,0.7,2,2,50.499487,50.5,100.9989738,101.0,0
0,48,0.010878908,36.82,2261.81,1,2,11.542642,11.543095,277.0234066,277.0342855,0
0,113,-0.132278095,2059.98,7971.34,2,16,2.391085,2.265128,131.50968970000002,131.3774116,0
0,31,26.80862106,0.0,7559.25,0,2,0.0,0.8936209999999999,0.0,26.80862106,1
0,2,0.001046957,0.0,0.0,1,1,0.294453,0.2955,0.294453043,0.2955,0
0,5,0.001548055,23.84,0.18,3,2,33.666151,50.5,100.9984519,101.0,0
0,2,0.000544754,0.0,0.0,1,1,0.32886,0.329405,0.328860356,0.32940511,0
0,4,0.0015539999999999,18.32,0.0,3,1,33.666149,101.0,100.998446,101.0,0
0,25,1302.58,0.0,8540.11,0,2,0.0,54.27416700000001,0.0,1302.58,1
0,20,-2.34761718,19815.22,106764.47,9,6,0.461588,0.68577,6.462237,4.11461982,0
0,13128,44.99439167,6.14,62.16,1371,1,1e-06,15.0,0.005608327,45.0,3128
0,82,0.0593786999999999,8521.89,7446.07,26,10,1.745379,7.203399,115.195,115.2543787,0
0,5,0.001555573,23.55,0.44,3,2,33.666148,50.5,100.9984444,101.0,0
0,1,0.12641884,0.0,0.0,0,1,0.0,0.126419,0.0,0.12641884,0
0,5,0.001414909,1.24,0.07,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,10,0.002898,32184.54,45861.57,2,5,120.180701,51.506429,360.542102,360.545,0
0,48,0.001323,4222.44,1244.43,1,5,2.0057720000000003,0.133748,6.017316658,6.018639658,0
0,3,0.000984218,157.73,0.0,2,1,50.499508,101.0,100.9990158,101.0,0
0,3,0.00105,26.52,0.0,2,1,50.499475,101.0,100.99895,101.0,0
0,2,0.00062,0.0,0.0,1,1,0.04938,0.05,0.04938,0.05,0
0,4,0.000984218,161.55,0.63,2,2,50.499508,50.5,100.9990158,101.0,0
0,2,0.00062,0.0,0.0,1,1,0.141929,0.142549,0.14192875,0.14254875,0
0,5,0.001414909,1.12,0.07,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,14,0.01237811,34782.5,52001.03,3,2,0.926766,0.928535,6.4873635,6.49974161,0
0,2,0.00062,0.0,0.0,1,1,0.061521,0.062141,0.061521135,0.062141135,0
0,5,0.001414909,3.62,0.0,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,84,66.53886848,0.0,3420.64,0,5,0.0,0.801673,0.0,66.53886848,1
0,2,0.00078606,0.0,0.0,1,1,0.108614,0.1094,0.10861394,0.1094,0
0,8,0.00194664,305.22,264489.01,5,3,2.623575,4.373273999999999,13.11787617,13.11982281,0
0,32,0.0143572,1.03,12437.77,1,14,1.702504,1.703401,27.24006672,27.25442392,0
0,7,0.000691,39172.64,52599.21,2,4,0.298903,0.119699,0.59780523,0.59849623,0
0,4,0.000984218,163.19,0.37,2,2,50.499508,50.5,100.9990158,101.0,0
0,28,0.1359874,29673.5,9589.24,12,3,0.560875,2.079205,12.33924,12.4752274,0
0,2,0.001046957,0.0,0.0,1,1,5.998953,6.0,5.998953042999999,6.0,0
0,13,0.217331427,95997.34,24287.63,8,4,2.376145,3.845298,19.00916063,19.22649206,0
0,6,0.638,570.27,80707.17,1,3,0.5,0.4095,1.0,1.638,0
0,64,0.011364502,8252.81,13955.93,4,5,19.212001,6.404237,307.3920092,307.4033737,0
0,141,236.22537480000005,0.0,1619.66,0,3,0.0,1.6873240000000005,0.0,236.22537480000005,1
0,110,-14.50622072,4559.52,11437.51,40,15,16.534022,32.229119,1206.983613,1192.477393,0
0,5,0.001414909,1.24,0.07,3,2,666.999528,1000.5,2000.998585,2001.0,0
0,184,-29.38729011,5217.07,5819.92,67,37,2.648994,5.386577,336.4221974,307.0349073000001,0
0,226,0.12349736,1281.65,920.14,88,51,2.8160580000000004,3.679377,360.4554334,360.5789308,0
0,8,0.003005425,2.48,3660.15,1,3,31.886743,31.887495,127.5469736,127.549979,0
0,170,39.48784328,0.0,3067.91,0,4,0.0,0.233656,0.0,39.48784328,1
